"","X","Cluster","hsa-miR-101-3p","hsa-miR-145-5p","hsa-miR-181c-5p","hsa-miR-19a-3p","hsa-miR-221-3p","hsa-miR-34a-5p","hsa-miR-92a-3p","hsa-miR-105-5p","hsa-miR-185-5p","hsa-miR-411-5p","hsa-miR-520b","hsa-miR-106a-5p","hsa-miR-148a-3p","hsa-miR-19b-3p","hsa-miR-98-5p","hsa-miR-125a-3p","hsa-miR-422a","hsa-miR-520d-5p","hsa-miR-512-3p","hsa-miR-106b-5p","hsa-miR-152-3p","hsa-miR-18a-5p","hsa-miR-20a-5p","hsa-miR-23b-3p","hsa-miR-372-3p","hsa-miR-99a-5p","hsa-miR-125a-5p","hsa-miR-222-3p","hsa-miR-425-5p","hsa-miR-520f-3p","hsa-miR-518e-3p","hsa-miR-124-3p","hsa-miR-155-5p","hsa-miR-184","hsa-miR-20b-5p","hsa-miR-24-3p","hsa-miR-99b-5p","hsa-miR-125b-5p","hsa-miR-28-5p","hsa-miR-433-3p","hsa-miR-521","hsa-miR-150-5p","hsa-miR-130b-3p","hsa-miR-15a-5p","hsa-miR-190a-5p","hsa-miR-21-5p","hsa-miR-27b-3p","hsa-miR-454-3p","hsa-let-7a-5p","hsa-miR-126-3p","hsa-miR-29a-3p","hsa-miR-452-5p","hsa-miR-523-3p","hsa-miR-136-5p","hsa-miR-15b-5p","hsa-miR-193b-3p","hsa-miR-210-3p","hsa-miR-29b-3p","hsa-miR-519a-3p","hsa-miR-148b-3p","hsa-miR-320a","hsa-miR-491-5p","hsa-miR-708-5p","hsa-miR-517a-3p","hsa-miR-205-5p","hsa-miR-16-5p","hsa-miR-196b-5p","hsa-miR-214-3p","hsa-miR-301b-3p","hsa-miR-137","hsa-miR-149-5p","hsa-miR-363-3p","hsa-miR-517c-3p","hsa-miR-93-5p","hsa-miR-518b","hsa-miR-143-3p","hsa-miR-181a-5p","hsa-miR-199a-3p","hsa-miR-218-5p","hsa-miR-324-3p","hsa-miR-9-5p","hsa-miR-100-5p","hsa-miR-17-5p","hsa-miR-370-3p","hsa-miR-518d-3p","ACR2B","BHLHE22","CORO1C","MDGA2","NRXN1","SATB2","TAGLN3","TUBA1A","ZFHX3","ADCY4","DDAH1","ETV5","ADRA2A","CBX1","CUX1","MEF2C","POU2F1","SCN3B","TCF4","TUBB3","ZFHX4","AGT","DLC1","FAM107A","ALDOA","CBX2","DHFR","MIR137HG","POU3F1","SEMA3C","TGFBR1","UBA1","ZHX2","AQP4","DLX2","FBXO32","ANK2","CBX5","DLL1","NFASC","PTPRD","SEZ6","THBS1","UBA5","ZIC5","BMPR1B","DLX5","FN1","ASCL1","CDK5RAP1","DPYSL3","NFIB","QKI","SNAI2","UBE2R2","C3","DLX6-AS1","GLI3","AUTS2","CLOCK","ELAVL2","NOVA1","RBFOX1","SNX7","TNRC6C","UBE4B","CLDN10","ENG","GPX3","BAZ2A","CNN3","FGF12","NR4A1","ROBO2","SOX11","TSC22D1","VCPIP1","TNC-31358-i20","CLU","EOMES","GRIA2","BCL11B","CNTNAP2","KIF26B","NR4A2","RUNX1T1","STMN1","TSC22D2","ZEB2","ZIC2-12291-i0","CSF3R","ERBB4","HES1","HOPX","NEUROG1-2E","PTPRZ1","APC","CENPF","FOXN4","GPSM2","LRIG3","PAG1","PRKCI","SALL3","TBR1","IFITM1-2B","NKX2-2","SATB2-3H","ASCL1-1","Cldn11","GAD1","HES1-1","MAGOH","PALLD","PRKCZ","SLC1A3","TFAP2C","ITGAX-2G","NRP1-3F","SEMA3C-3G","ASPM","COL4A5","GADD45G","HES5","MARCKS","PARD3","PROM1","Sox10","TJP1","LIFR","OLIG1-3A","SFRP2","ATAD2","COL4A6","GAPDH","HSPB1","MKI67","PARD6A","Prss12","SOX2","Tmem88","LRIG3-1","OLIG2-3B","SLA-3D","ATF2","CTNNA1","GFAP","IGFBP5","NES","Parp10","PSAT1","SOX21","VCL","MOXD1","PDGFD","SOX2-1","BRCA1","CTNNB1","GIGYF2","ITGB3","NEUROG2","PAX6","PTPRM","SOX3","VIM","NEUROD4","PDGFRA-3C","STOX1","BTG2","CUX2","GJA1","Itih4","Nipsnap1","Pcbp2","RBFOX3","SOX5","ZBTB20","NEUROD6","PPP1R17","TAGLN2","TPGS2","Dcbld1","GJB2","Lims2","NKX2-2-1","PDGFD-1","RPS5","STOX1-1","ZIC2"
"11","gz14_C05_r",4,0,0,0,103.9260598,0,0,0,0,0,0,0,2029.194268,0,2203.047369,0,0,0,0,0,0,0,0,539.9804499,0,4.742760707,0,0,0,0,0,0,0,0,0,0,1459.084888,0,1265.864619,0,0,0,1055.272807,0,0,0,0,0,164.0119098,0,0,0,0,0,0,0,18.92534566,0,0,0,0,0,0,0,0,91.92738362,527.2729845,0,0,0,0,0,0,0,0,0,0,0,0,388.1517374,0,3486.119744,0,1722.970153,0,0,2157.418859,497.7418161,6137.706506,0,4137.270312,147.9382757,1836.911716,16325.98159,0,0,1934.165679,0,3687.882716,5430.056936,0,0,1946.916466,0,9326.699919,13187.22026,0,0,386.5930992,0,2980.947497,4732.492125,4181.728783,0,3424.841198,0,0,4848.505432,0,0,274.8941128,0,1445.969925,2378.29251,305.4282654,4221.742557,4534.434422,8592.003079,9432.65257,1076.094849,0,0,0,128.7509757,6175.151001,0,7676.45859,11059.32352,1786.556909,806.1768581,6719.745505,0,0,3070.960073,2818.919814,0,7962.88463,3328.620105,2842.655589,0,0,0,1105.00527,4615.91832,0,1943.270419,2814.239625,0,3241.520665,2784.334854,18840.95065,1379.32059,2046.778105,325.7999721,705.551802,629.3230806,481.5483552,4516.4113,301.7879538,95.62194957,1717.726541,0,12546.64126,2872.081553,0,0,48.89799041,0,0,0,1116.561282,3907.003859,0,0,0,0,0,3373.569808,0,0,1637.0316,0,0,0,6181.554313,0,0,0,0,1222.27035,258.5272392,3234.644157,0,0,4919.796802,0,0,0,1499.341465,1678.509265,1714.454326,0,0,0,0,0,2123.095034,0,0,0,4960.124989,0,0,598.0696055,0,0,0,0,0,0,0,694.3453974,0,0,0,0,540.9344707,2600.321686,0,0,0,0,0,2839.589217,267.6741508,0,0,2511.037119,0,2302.733964,2070.790329,0,0,5420.705372,1501.195031,267.0937866,0,0,1012.020873,4819.754892,1897.442583,492.4567226,2411.455405,0,2378.375151,3630.098249,0,0,0,0,0,0,5775.957674,5454.920555,0
"12","gz14_C12_r",11,0,0,0,109.7113169,0,0,571.0459724,0,0,0,193.7570272,2496.145369,0,1622.563483,0,0,35.01771119,0,0,711.4973262,0,0,519.7524596,0,0,0,0,170.6285504,0,34.63407769,0,0,0,0,0,0,0,1199.335365,0,0,0,397.6696651,0,0,0,0,0,0,0,0,78.41693914,0,0,79.34286347,0,0,0,0,3.425275652,0,0,0,0,0,283.8983896,0,0,0,0,0,0,55.38659294,6.113241835,0,0,0,0,0,0,0,2081.031374,0,1991.26498,0,0,1629.233626,98.93202417,6774.175462,2430.05098,1814.62712,3765.858312,3356.836222,18094.33341,0,0,0,0,6973.658516,8489.953343,0,2465.609662,636.5931796,2347.31916,10130.04474,10210.80939,0,0,0,160.6944586,3297.093821,1764.37329,0,0,1169.146186,4703.282813,0,7600.13213,0,0,0,4657.054709,2682.287881,0,0,4403.373346,5765.051019,8512.374011,8279.60743,6217.252213,0,0,0,0,1763.869559,0,9941.87704,12683.58057,2955.243598,1444.883907,6443.365573,0,0,4215.719872,3382.076002,0,3997.681583,2999.123674,3263.197383,2455.099483,0,946.0040895,0,1995.913345,2774.516611,1573.982243,4830.726821,0,3005.764054,4403.520571,22027.55541,3747.842524,0,0,835.5018341,0,4269.346852,4594.71673,4419.47839,0,278.2324944,0,13261.91378,2048.768157,2295.937772,0,0,0,0,0,2015.591965,2552.474805,0,1193.177945,0,0,0,2815.542768,0,0,4102.862797,0,0,4603.591752,1727.061378,0,0,0,1684.461133,0,0,3260.660918,0,0,7405.046451,5200.177291,0,0,3575.36293,0,1707.950905,0,0,0,0,0,1057.765661,0,0,0,4597.708802,0,0,1049.082303,1041.774208,2676.236291,0,0,0,0,477.0474311,0,0,0,0,0,324.9105175,1944.371726,1184.497781,0,0,2706.02522,0,1093.19004,1575.359935,0,565.6898441,1690.069664,1231.767583,1998.144703,2412.696599,0,0,5660.579438,0,234.6414904,0,0,1869.043148,8333.508131,1387.623266,1992.197392,2480.05928,0,0,3095.642841,0,0,0,0,0,0,5296.664176,5165.621978,0
"13","gz14_C65_r",11,0,0,94.48261764,303.4776761,0,0,0,0,0,0,0,1551.574763,0,2929.075855,0,0,0,0,0,404.5062658,0,0,944.7899708,0,3.24880818,0,74.94201949,1396.456293,0,0,0,0,0,0,0,0,0,954.0840594,0,0,0,241.0370139,1423.818997,0,0,0,0,0,0,0,791.3986011,0,0,0,0,260.1858655,0,0,0,0,0,0,89.83888299,0,245.4250816,107.0465389,0,0,0,0,0,0,0,0,0,0,315.1779999,0,0,0,3052.905251,0,1493.741585,0,274.7243123,210.6504657,107.88716,2544.580822,1263.082278,4506.937505,7204.875322,2190.344521,25298.39537,0,0,1374.018349,0,4452.266807,6417.841034,1053.228908,0,3469.190395,2798.03028,6109.77241,16045.25586,0,0,0,831.623384,2998.821686,3176.973828,1883.297922,0,3664.337075,5116.885818,1539.493478,4582.534256,0,0,0,0,5438.973363,5110.151578,0,4546.45685,7038.955353,6786.343944,5275.367354,2983.400589,0,0,0,0,827.4442433,2044.739089,12317.84983,9392.958436,4450.486929,392.4622619,7560.569845,0,0,0,3568.983571,0,4556.088482,4960.483063,4569.660596,0,294.116834,2179.393039,739.6898915,0,0,1122.723333,5788.741848,0,3471.167276,5242.970325,21230.2411,4814.020099,0,507.9042374,838.3569904,0,3199.320167,5286.357361,4580.541088,0,1310.441527,5198.785839,15244.52148,1562.869849,5383.785533,0,0,0,3444.104567,0,2935.743646,8432.286995,5041.400956,0,0,0,0,2128.250022,1636.323102,0,4763.705596,0,0,8557.478457,1505.726038,0,0,3987.080753,0,0,3348.734365,0,0,0,3663.585678,6414.113155,0,0,3996.447218,210.0067006,1834.059643,0,0,0,0,0,0,0,0,0,6721.564588,0,0,1720.24912,3222.65307,2556.180956,2198.998996,0,0,0,1436.605108,1307.276205,0,0,0,0,516.316626,283.198833,0,0,0,2673.324243,0,3397.3685,1067.092056,0,1773.071181,1181.641467,952.2153133,4390.89856,3373.528676,0,0,4870.933545,0,357.4718518,0,0,3862.284799,6359.924197,0,1954.255144,0,0,0,3054.6717,0,1422.769557,0,178.2023819,0,0,6760.441517,5086.094368,0
"14","gz14_C23_r",11,0,0,0,91.44931225,331.8042143,0,0,0,0,0,218.9049632,1103.579678,0,1633.16461,0,0,0,0,0,299.5102186,0,0,0,0,4.163338481,0,0,848.3260036,0,0,0,0,0,0,14.59695382,0,0,966.7386525,0,0,0,222.7185857,0,0,0,0,0,0,0,0,6.202294069,0,0,0,0,0,0,0,0,0,461.6511291,0,579.6734905,0,369.2035104,488.4020599,0,0,0,1240.1959,0,0,0,0,0,0,175.5401044,0,0,0,2927.975517,0,595.0196241,0,0,777.1044188,86.45055796,6845.693571,307.5489052,4254.055529,2693.217549,6171.91856,17240.8891,0,0,0,0,5616.587109,8134.814766,4515.257641,0,2626.52437,46.65339659,11088.08702,15092.03489,2641.327641,0,0,978.3947112,3300.558389,2518.994549,5388.150377,0,2423.800018,2798.299352,4806.42193,5870.13491,0,0,0,0,3523.765626,8524.02022,75.53862379,3198.333011,7238.862261,11429.13006,5567.773819,5128.985243,0,0,0,0,210.7126839,2750.643625,10811.71761,14926.52361,3055.037492,394.9422358,5571.329453,0,0,5999.157239,4046.713214,0,6822.753601,3922.644859,2567.466772,0,2752.891997,1809.397616,606.3672289,5395.910823,0,0,2710.170405,80.83801605,0,6368.070467,21652.10216,714.1224163,1422.422372,0,626.9677846,0,455.8495307,2333.926252,4290.367992,0,1110.916571,0,15042.36434,0,2361.68891,0,0,0,0,0,3211.378124,3441.631812,1755.563463,0,0,0,380.910753,2566.949022,0,0,5522.109708,0,0,2925.769897,107.9986887,0,0,0,1898.106366,0,2490.586573,4155.692815,0,0,2714.094287,2866.900819,0,0,4258.019392,0,1619.446048,0,0,0,0,0,0,0,0,0,7051.786276,0,0,0,1668.268168,3381.272843,1130.051937,300.3478112,0,0,1962.672033,1095.113252,0,0,0,375.6832724,481.787327,0,0,0,0,3184.068924,0,4849.123577,1649.776207,0,4193.357949,4617.820725,0,0,1388.672617,0,0,5531.438444,1539.128105,0,0,0,3679.160937,7282.248642,0,1957.388936,2556.2498,0,1504.258595,2156.735214,1878.954857,0,0,0,0,0,9237.152846,5350.722391,0
"15","gz14_C22_r",4,0,0,486.8434511,680.3494276,1005.131953,0,691.6377576,0,0,0,31.23536709,3652.470524,0,3792.797442,0,0,0,0,0,696.0113971,0,0,1727.865812,0,1.438738299,966.5437993,0,1000.327999,0,0,0,0,0,0,175.7241346,0,0,2179.563287,0,0,0,148.5697252,0,0,0,618.2736496,0,0,0,0,754.6320924,0,0,0,537.4927594,0,0,0,0,0,0,0,122.5924647,0,229.226865,1080.65415,0,0,0,0,0,0,0,0,0,0,615.3598688,0,0,0,5368.170988,1029.275046,3516.093281,0,0,1585.520159,59.20163357,9210.879959,846.3799726,3128.053766,0,5370.988939,19327.42548,0,0,0,0,3921.149778,7490.934568,5141.104119,0,806.3478018,0,9342.693055,13415.70123,0,0,0,956.8729722,3790.969384,0,2071.789797,0,4532.671933,388.9119029,4198.957047,8217.835748,0,0,161.7826105,0,4523.593528,3636.233501,0,3341.773401,7645.04546,9481.033031,0,5396.958263,0,0,0,0,4336.261466,402.7273482,8006.934006,9405.823793,5338.643139,0,4400.63143,0,0,3513.046823,4737.671571,0,4363.837335,0,494.8622185,0,1336.419886,0,0,922.5414065,0,1574.66657,3668.840804,241.5044965,3715.642437,2967.394391,23474.68722,5618.22939,322.5727547,0,694.167124,920.8310046,2711.474092,3174.266068,2851.881457,2762.144366,2893.935807,0,15202.99913,1828.787079,1971.910961,0,0,0,896.0433963,0,3327.016002,1987.160147,0,0,0,0,0,2144.694451,2864.907423,0,4075.4447,0,58.78209306,0,4986.854309,0,0,603.3544292,1294.569994,456.7233138,0,4876.300538,390.319592,0,2351.6647,830.3682894,0,0,4700.28537,2260.669701,2613.984543,0,0,0,0,0,793.1153938,0,0,0,7612.286076,1531.076077,0,0,0,4187.208753,1193.766476,0,0,0,0,1124.144345,0,0,0,0,190.0445121,0,0,0,0,4033.102845,0,4403.098246,766.5841506,0,3800.070016,2854.192936,0,2218.982778,1655.49965,0,0,8093.053796,0,243.5791364,0,0,4761.303374,8227.377583,890.0157583,270.647753,0,0,1987.831961,2747.72431,1633.65725,0,0,0,0,0,7981.495995,7447.091561,0
"16","gz14_C27_r",4,0,0,0,465.1697319,0,0,0,0,0,0,153.5405962,2359.854016,0,3019.906234,0,0,0,0,0,608.2980862,0,0,898.8342225,0,1.63797934,0,0,415.4517431,0,0,0,0,0,0,183.3370106,1232.409203,0,1061.818679,0,0,0,0,307.656622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345.120258,0,0,0,160.1247552,0,0,0,0,0,0,57.94749092,0,0,0,0,49.54743387,0,0,0,4123.926115,0,2241.465417,0,0,0,0,8333.093544,547.8408348,1655.366929,0,1674.064338,15230.59059,0,0,0,0,7980.881706,5997.147309,2655.192594,0,0,2560.375929,8721.497108,9264.587614,0,0,0,520.5285556,2919.764622,0,3297.980664,0,1063.441848,0,3822.556539,2703.161364,2677.93841,0,0,1173.979638,3688.060265,2286.284381,0,673.4600773,4214.564991,6229.509598,3778.264338,3167.332432,0,0,0,0,391.9736721,1550.230815,1525.014918,11571.13325,2695.939816,0,5201.888281,0,0,3755.504418,3569.480128,0,5880.391445,0,0,0,0,526.5463602,0,2247.934541,0,2221.249983,585.2489233,0,2941.234077,1989.716878,14182.30468,2626.598923,0,0,663.001914,652.0100333,3099.958948,0,3838.811327,0,1093.92508,0,7977.258979,4147.601121,0,0,0,0,0,0,2542.124161,2957.595719,827.3784665,375.2769304,0,0,0,2587.413953,2216.442599,0,3532.679201,0,0,0,601.2087245,0,0,0,1324.440025,2305.482061,2784.755876,4153.489638,0,0,3631.39116,0,0,0,0,0,1958.295936,794.8068301,0,0,0,0,0,0,1787.886992,0,3670.146967,555.491956,0,379.5369667,0,841.820732,551.0680426,0,0,0,0,1683.244167,0,0,0,0,0,0,0,0,0,919.4176363,0,1363.679015,962.8508032,0,5274.528504,8837.613083,0,539.3678502,2194.809188,0,0,671.0948055,2817.64373,0,0,0,2212.759537,5118.814091,268.3680836,1628.651678,0,0,2443.157169,2454.598388,2139.377273,0,0,0,0,0,2679.068474,833.3679748,0
"17","gz14_C78_r",4,0,0,707.4046931,189.3954038,0,0,0,0,0,0,10.63896584,2410.039046,0,2122.694916,0,0,0,0,0,0,0,0,968.0179705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882.0844686,0,0,0,148.9834607,0,0,0,0,0,0,0,41.92121091,0,0,0,0,0,0,0,0,0,0,0,0,522.5877929,404.3189885,173.3026878,367.0344968,0,0,0,0,0,0,0,0,0,0,59.13442122,0,0,0,3240.908973,0,2226.60658,0,0,3274.867008,156.4004534,8282.337428,0,2110.389834,0,5520.475952,18717.68476,2979.521144,0,1191.249188,0,3915.689504,9355.335423,3920.567817,212.560183,8965.683525,0,8367.295378,12219.44276,1641.497196,0,0,426.8899032,4288.302789,6497.314929,5807.978369,0,4104.216327,4272.61893,5733.974526,4030.586071,0,0,192.0330329,0,2532.850974,12273.47851,6364.229693,0,5586.269557,1528.037189,1036.311327,4096.242767,0,0,0,5322.647612,5044.327921,0,4624.921746,12071.55338,12050.66566,0,5657.670669,0,0,8109.407782,2358.87975,0,8763.71222,6618.220094,0,3264.214764,3222.526629,1776.030904,221.4428514,3064.790949,0,2280.616518,7392.50785,2687.79822,1826.142433,0,23556.16127,5403.653343,0,210.6322836,4087.252722,5155.871205,0,106.0364904,0,6469.869041,272.7949997,2150.857843,21341.51413,4319.187212,3366.945655,0,0,0,0,0,3654.763976,5475.657636,4361.593902,7240.249985,5140.44325,1825.797717,275.529495,1177.546413,1801.731229,384.0869123,0,0,0,0,6808.448118,0,0,0,3380.113615,3040.411256,0,6158.508315,0,0,0,5548.974297,5958.618968,2250.611133,9347.053589,1671.472855,3796.282147,3208.547142,3648.286302,0,3501.331768,0,1371.061148,5938.528206,4232.433983,0,14527.06465,2480.049714,8033.072629,3510.061189,0,12936.80411,1731.191871,658.1960348,0,0,1005.709457,2920.858027,0,0,0,667.2710349,782.7453079,2861.200781,767.6962044,0,569.0581387,12854.68182,3343.239526,8183.064085,1513.365231,0,4781.122881,10461.81197,1940.610395,3027.713772,6007.093025,0,0,8657.531822,2441.679574,0,0,0,3375.770895,11469.23022,0,3930.245999,2754.249567,0,3549.000605,4308.904818,280.057473,0,0,227.3443681,0,598.9795155,11898.58582,8267.603638,0
"18","gz14_C38_r",11,0,0,0,92.61670105,0,0,0,0,0,0,321.3873055,0,0,1072.773129,0,0,0,0,0,0,0,0,0,0,0,0,0,805.5259802,0,0,0,0,0,0,0,0,0,0,0,0,0,688.7248348,0,0,0,0,0,0,0,0,367.6171303,0,0,53.67275043,0,0,0,0,0,0,49.55965914,0,0,0,226.6931135,0,0,0,0,0,0,1.672261475,0,0,0,0,0,0,0,0,1177.029656,0,0,0,0,1585.468545,107.4062521,7740.513572,868.489511,4542.076092,3936.759802,6314.683737,21382.30978,3443.031966,0,0,2667.242524,6655.523834,6876.148015,2610.746916,0,0,1737.411805,9445.496905,18199.37442,0,0,0,1176.939193,2604.132382,3995.663377,1219.082101,0,2982.046792,6338.861451,1096.708542,5905.003114,0,0,119.8179575,2603.449559,5654.101395,5704.196991,1629.304248,832.6156554,7761.757341,7710.911155,9414.552038,4339.840964,0,0,0,0,4290.571646,0,10719.38629,11972.77208,3515.726567,2899.417604,2548.784821,0,0,248.3207354,4472.864302,0,5999.752134,2350.398191,3113.257408,0,0,961.888157,735.2021753,3484.758517,0,357.6364854,1704.949958,0,3785.278384,5227.241778,25880.74425,5452.36746,0,0,785.4756326,0,3726.944578,4902.004438,4311.002309,0,947.9541721,0,19262.3696,3538.296876,0,0,0,0,3992.553156,0,399.2203202,2773.475883,4364.796206,1690.242125,0,0,0,3787.232286,514.4853744,0,4638.034641,0,0,4108.285563,5292.217997,0,0,4049.974601,2832.184871,2358.05193,0,3356.068064,0,0,2702.57781,7079.807114,0,0,1702.166007,0,2636.666304,0,0,0,0,0,1750.058921,0,0,0,6210.850754,0,0,0,0,2559.750337,1014.427911,0,0,0,2324.669433,575.7793966,0,0,0,0,714.7466288,1948.320836,0,0,0,3291.51868,0,6027.759537,1361.804646,0,3972.33445,1959.531032,625.3393662,1738.204084,999.3695703,0,0,5713.10708,1159.790339,492.6234005,0,986.4346451,4925.175814,6805.14202,1871.38072,1267.152622,1887.128561,0,0,3112.217991,672.1102987,0,0,0,0,0,5507.363737,5831.941731,0
"19","gz14_C85_r",4,0,0,0,100.2935377,0,0,0,0,0,0,105.3029078,428.0878903,0,1329.950947,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20398075,0,32.2540718,0,0,0,0,0,0,847.5411731,0,0,0,0,741.4411003,64.27546357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.752901104,0,0,0,0,0,315.0875226,0,0,0,0,0,0,11.24595263,0,0,0,0,70.36393034,0,0,0,1432.798086,0,583.1984944,0,0,0,0,8290.582303,0,3710.811469,0,4379.703654,18995.30129,0,0,0,0,796.5501914,5385.655374,1962.842787,0,2421.627872,0,4779.714116,14947.32174,0,0,0,808.0054787,2435.306,0,602.9252545,0,986.3882165,0,2520.697185,4044.776651,0,0,119.6663151,2543.916188,2291.860853,2632.174025,0,2140.935735,2245.538427,9409.771796,4564.278806,8223.284032,0,0,0,0,1574.179923,3572.670926,6179.520645,9139.891064,2720.034199,0,4508.432542,0,0,0,3050.885022,4770.053907,6498.504438,2179.86101,0,0,0,1600.675529,0,0,0,2306.594972,3517.1231,0,254.29295,5464.207785,20058.08154,5299.449916,3429.662636,0,1035.504078,784.5434749,603.2682939,2096.533554,0,0,910.2442393,0,8496.131644,2122.487173,0,0,0,0,0,0,3251.30809,3000.998027,4188.38199,0,0,0,0,4159.336408,1922.030214,0,2577.207915,0,0,0,1034.777404,0,0,385.4245531,587.6023152,74.70754715,0,2381.201528,0,0,2639.17003,0,0,0,3008.705201,47.63252424,1919.126067,0,0,0,803.3726322,0,409.9020756,0,0,0,4161.392519,0,0,864.5916243,0,2575.561135,521.0496027,0,0,0,1580.104945,0,0,0,0,0,0,0,0,0,0,2611.838343,0,2079.991569,0,0,1200.16318,3663.553161,802.5501214,2547.529902,1037.868786,0,0,5007.358819,0,154.6884323,0,0,1923.473416,5859.426986,0,1315.781296,1014.600949,0,3250.833565,2273.367294,724.9829619,0,0,0,0,0,5292.564735,4794.05053,0
"20","cp14_C49_g",1,0,0,0,408.4364438,0,0,108.784069,0,0,0,0,1046.875794,0,2049.126827,0,0,0,0,0,394.6027568,0,0,0,0,0,250.915128,0,0,0,77.20113779,461.5374355,138.2473461,30.38512465,0,183.2933126,0,427.2261692,269.338115,0,154.5472507,0,50.43398227,0,0,0,0,0,9052.984161,0,192.0630922,252.3532978,0,0,0,0,0,0,0,0,0,0,0,0,0,12.66898193,0,0,3016.116752,0,0,0,0,0,0,0,0,0,0,0,2176.400123,2432.410632,0,856.5441733,0,445.591924,350.3279271,0,368.43445,1871.679936,573.4563973,4999.991666,863.8270897,9046.716615,0,0,0,0,4946.375022,3118.481565,1139.347678,1471.14856,645.0853061,1104.58333,4176.217703,3348.677103,0,0,0,0,1452.677435,521.35798,3715.294685,0,506.1013141,2379.124698,676.8650782,3109.903599,0,0,0,644.6120155,3493.303198,1219.071247,0,990.0665823,5222.903707,0,2608.505518,3412.569162,0,0,0,0,304.4735606,0,3330.111321,4352.143542,0,321.4542445,3170.83569,0,0,1378.492679,1121.884014,0,392.7999348,156.6865887,4638.03223,0,0,385.823832,0,1483.692182,0,754.3548607,1518.190365,399.1785005,554.7254633,1473.131516,7038.642395,3080.144257,590.2764115,0,694.1769518,0,0,685.8724159,0,1199.765391,0,2098.239906,2878.473659,664.2699355,3888.069036,0,0,0,577.995576,0,2102.829567,1519.248629,904.6870844,0,0,0,0,0,0,0,524.695423,0,0,4783.561015,458.2546056,0,0,611.468674,0,1770.127342,467.10999,1903.110004,0,0,597.4472895,2308.652566,0,0,0,0,232.5335075,0,0,0,0,0,793.3818976,0,0,0,2627.429066,0,0,0,463.1389171,2213.420529,0,0,0,2589.235179,0,244.0912578,0,0,0,0,0,975.1271678,0,0,0,2104.568963,0,0,282.5229499,0,158.4232891,1207.808759,0,999.6956267,855.9271349,0,0,1971.274971,0,0,0,0,700.9290875,1305.240737,256.8297638,0,396.3515588,0,0,728.5094695,0,0,0,0,0,0,1475.589277,1911.537974,0
"21","cp14_C05_g",1,0,0,311.0933456,1490.087221,0,693.4744238,2201.190894,0,0,612.0457618,49.95191526,4498.004362,0,7658.794084,0,18.76498842,239.2361151,153.8804246,0,3909.698699,0,6.891913956,2720.91739,0,81.03772313,898.1113409,196.4511619,936.1668309,0,0,3805.036889,1391.375488,0,173.1543426,804.4375021,0,0,4387.782809,0,0,0,2496.222519,0,69.95207026,0,0,0,225.7666104,0,0,0,0,863.2239306,0,0,224.1685015,209.795621,0,0,0,1512.274701,1022.008082,1468.995173,0,546.9049691,1701.09307,0,2903.646923,2158.984888,0,121.8158056,110.8371758,0,7.416619473,1047.114775,0,297.5894136,0,151.2421277,2216.866941,10290.2457,1368.663928,3949.088681,0,243.4835963,994.5970901,0,0,0,6157.888267,16169.70452,2228.154103,9872.609474,0,0,0,0,9246.953702,8646.978999,4655.893314,9121.249537,0,2916.226932,6117.744222,12018.39705,0,0,0,631.2528233,1269.861069,0,2356.826587,2274.856529,2504.455566,7881.769426,3826.189135,1342.757482,0,0,0,0,5809.556208,6133.067122,3369.360008,4202.588921,14746.29308,6064.114337,4382.084306,5858.04981,0,0,0,0,148.1442935,0,9282.633575,9302.867833,3729.23683,512.1249423,2739.661261,0,0,0,5546.145251,0,2483.62514,4124.634938,5443.127142,6225.926716,3253.423442,2720.142931,0,4271.850772,0,0,2997.187086,3941.06514,1513.356656,0,20097.65588,3112.456567,0,0,633.1438933,0,1229.304984,2761.123714,0,0,0,3095.052691,13100.60465,362.2758661,13592.90723,0,0,0,0,0,0,4837.78356,1791.291862,0,0,0,0,0,1718.043125,0,4112.905902,0,0,10962.80131,137.7287391,0,0,0,1059.158603,96.3165035,929.9335568,589.815193,0,0,0,6107.385686,0,0,0,0,1155.495183,0,0,0,0,0,462.9197886,0,0,0,5115.019661,0,0,1340.986018,0,0,0,0,0,1543.2636,1774.330646,0,0,0,0,0,0,395.965865,0,0,0,0,0,2494.810447,0,0,0,987.5090845,0,2206.100118,3845.954528,0,0,2710.532566,0,333.4244625,0,820.5775419,1779.679424,4227.423039,2154.228142,0,2052.89461,0,0,653.2749002,837.045856,0,0,0,0,0,4874.646615,2567.578366,0
